CODE_ISO;GMDNR;GMDNAME;AREA_HA;X_CNTR;Y_CNTR;ACODE;ACAT;ANAME;E_CNTR;N_CNTR
FR;FR_68362;Wentzwiller;471;602596;266333;T_2701;4;Basel (CH);2602596;1266333
FR;FR_68363;Werentzhouse;450;594241;263322;T_2701;4;Basel (CH);2594241;1263322
FR;FR_68380;Wolschwiller;1014;597604;256186;T_2701;4;Basel (CH);2597604;1256186
FR;FR_68382;Zaessingue;499;595053;274354;T_2701;4;Basel (CH);2595053;1274354
FR;FR_74008;Ambilly;125;506237;116803;6621;2;Genève (CH);2506237;1116803
FR;FR_74009;Andilly;607;494153;103019;6621;4;Genève (CH);2494153;1103019
FR;FR_74012;Annemasse;498;507719;116210;6621;2;Genève (CH);2507719;1116210
FR;FR_74015;Arbusigny;1225;504778;104633;6621;4;Genève (CH);2504778;1104633
FR;FR_74016;Archamps;1069;499578;108704;6621;4;Genève (CH);2499578;1108704
FR;FR_74018;Arenthon;1147;514935;105729;6621;4;Genève (CH);2514935;1105729
FR;FR_74021;Arthaz-Pont-Notre-Dame;596;509681;112804;6621;4;Genève (CH);2509681;1112804
FR;FR_74025;Ballaison;1330;515691;127483;6621;4;Genève (CH);2515691;1127483
FR;FR_74031;Beaumont;974;498088;105987;6621;4;Genève (CH);2498088;1105987
FR;FR_74037;Boëge;1600;518668;119131;6621;4;Genève (CH);2518668;1119131
FR;FR_74040;Bonne;858;513589;114005;6621;4;Genève (CH);2513589;1114005
FR;FR_74043;Bons-en-Chablais;1909;516912;124093;6621;4;Genève (CH);2516912;1124093
FR;FR_74044;Bossey;388;502161;111753;6621;4;Genève (CH);2502161;1111753
FR;FR_74048;Brenthonne;838;519497;124734;6621;4;Genève (CH);2519497;1124734
FR;FR_74050;Burdignin;987;521861;120539;6621;4;Genève (CH);2521861;1120539
FR;FR_74052;Cernex;1266;491659;102213;6621;4;Genève (CH);2491659;1102213
FR;FR_74059;La Chapelle-Rambaud;427;507203;103100;6621;4;Genève (CH);2507203;1103100
FR;FR_74066;Chavannaz;317;489903;100832;6621;4;Genève (CH);2489903;1100832
FR;FR_74069;Chênex;538;488089;106764;6621;4;Genève (CH);2488089;1106764
FR;FR_74070;Chens-sur-Léman;1087;509806;129475;6621;4;Genève (CH);2509806;1129475
FR;FR_74071;Chessenaz;523;481384;99963;6621;4;Genève (CH);2481384;1099963
FR;FR_74074;Chevrier;535;481953;107827;6621;4;Genève (CH);2481953;1107827
FR;FR_74077;Clarafond-Arcine;1688;480629;103773;6621;4;Genève (CH);2480629;1103773
FR;FR_74082;Collonges-sous-Salève;613;501226;110207;6621;4;Genève (CH);2501226;1110207
FR;FR_74086;Contamine-Sarzin;686;487203;97725;6621;4;Genève (CH);2487203;1097725
FR;FR_74087;Contamine-sur-Arve;692;514981;109737;6621;4;Genève (CH);2514981;1109737
FR;FR_74088;Copponex;921;494159;100133;6621;4;Genève (CH);2494159;1100133
FR;FR_74090;Cornier;678;511249;104856;6621;4;Genève (CH);2511249;1104856
FR;FR_74094;Cranves-Sales;1361;512371;116808;6621;4;Genève (CH);2512371;1116808
FR;FR_74101;Dingy-en-Vuache;718;484939;105272;6621;4;Genève (CH);2484939;1105272
FR;FR_74105;Douvaine;1054;512164;128962;6621;4;Genève (CH);2512164;1128962
FR;FR_74118;Étrembières;543;505067;113948;6621;2;Genève (CH);2505067;1113948
FR;FR_74121;Excenevex;666;515550;133384;6621;4;Genève (CH);2515550;1133384
FR;FR_74122;Faucigny;491;517307;107735;6621;4;Genève (CH);2517307;1107735
FR;FR_74124;Feigères;766;494409;107468;6621;4;Genève (CH);2494409;1107468
FR;FR_74126;Fessy;853;521674;124971;6621;4;Genève (CH);2521674;1124971
FR;FR_74128;Fillinges;1167;515951;113383;6621;4;Genève (CH);2515951;1113383
FR;FR_74133;Gaillard;402;504914;115246;6621;2;Genève (CH);2504914;1115246
FR;FR_74139;Habère-Lullin;886;524679;120631;6621;4;Genève (CH);2524679;1120631
FR;FR_74140;Habère-Poche;1196;525559;123090;6621;4;Genève (CH);2525559;1123090
FR;FR_74144;Jonzier-Épagny;716;487805;103804;6621;4;Genève (CH);2487805;1103804
FR;FR_74145;Juvigny;271;511427;118946;6621;4;Genève (CH);2511427;1118946
FR;FR_74150;Loisin;786;512575;126072;6621;4;Genève (CH);2512575;1126072
FR;FR_74153;Lucinges;769;514400;116469;6621;4;Genève (CH);2514400;1116469
FR;FR_74156;Lully;486;520610;127382;6621;4;Genève (CH);2520610;1127382
FR;FR_74158;Machilly;576;514016;123215;6621;4;Genève (CH);2514016;1123215
FR;FR_74162;Marcellaz;417;516467;111040;6621;4;Genève (CH);2516467;1111040
FR;FR_74168;Marlioz;812;489281;98294;6621;4;Genève (CH);2489281;1098294
FR;FR_74171;Massongy;981;514230;130822;6621;4;Genève (CH);2514230;1130822
FR;FR_74174;Mégevette;2166;528576;117895;6621;4;Genève (CH);2528576;1117895
FR;FR_74177;Menthonnex-en-Bornes;848;502613;101750;6621;4;Genève (CH);2502613;1101750
FR;FR_74180;Messery;922;512321;133340;6621;4;Genève (CH);2512321;1133340
FR;FR_74184;Minzier;879;488001;101487;6621;4;Genève (CH);2488001;1101487
FR;FR_74185;Monnetier-Mornex;1140;505266;111984;6621;4;Genève (CH);2505266;1111984
FR;FR_74193;La Muraz;1438;503983;108329;6621;4;Genève (CH);2503983;1108329
FR;FR_74197;Nangy;435;512542;111584;6621;4;Genève (CH);2512542;1111584
FR;FR_74199;Nernier;182;512808;135011;6621;4;Genève (CH);2512808;1135011
FR;FR_74201;Neydens;696;496848;108294;6621;4;Genève (CH);2496848;1108294
FR;FR_74209;Peillonnex;640;518313;109552;6621;4;Genève (CH);2518313;1109552
FR;FR_74211;Pers-Jussy;1868;508772;106295;6621;4;Genève (CH);2508772;1106295
FR;FR_74216;Présilly;866;495751;104647;6621;4;Genève (CH);2495751;1104647
FR;FR_74220;Reignier-Esery;2508;509017;110016;6621;4;Genève (CH);2509017;1110016
FR;FR_74226;Saint-André-de-Boëge;1260;518481;116282;6621;4;Genève (CH);2518481;1116282
FR;FR_74228;Saint-Blaise;255;495670;102555;6621;4;Genève (CH);2495670;1102555
FR;FR_74229;Saint-Cergues;1255;514112;120550;6621;4;Genève (CH);2514112;1120550
FR;FR_74240;Saint-Jean-de-Tholome;1237;520796;107107;6621;4;Genève (CH);2520796;1107107
FR;FR_74243;Saint-Julien-en-Genevois;1059;494904;110656;6621;4;Genève (CH);2494904;1110656
FR;FR_74259;Le Sappey;1372;501193;104951;6621;4;Genève (CH);2501193;1104951
FR;FR_74260;Savigny;1052;484956;103046;6621;4;Genève (CH);2484956;1103046
FR;FR_74261;Saxel;563;520131;121977;6621;4;Genève (CH);2520131;1121977
FR;FR_74262;Scientrier;721;513373;108250;6621;4;Genève (CH);2513373;1108250
FR;FR_74263;Sciez;2047;518545;130949;6621;4;Genève (CH);2518545;1130949
FR;FR_74284;La Tour;773;522136;109657;6621;4;Genève (CH);2522136;1109657
FR;FR_74285;Usinens;763;476991;97130;6621;4;Genève (CH);2476991;1097130
FR;FR_74288;Valleiry;695;486529;108208;6621;4;Genève (CH);2486529;1108208
FR;FR_74291;Vanzy;557;478944;98386;6621;4;Genève (CH);2478944;1098386
FR;FR_74293;Veigy-Foncenex;1299;509749;124989;6621;4;Genève (CH);2509749;1124989
FR;FR_74296;Vers;591;490692;105108;6621;4;Genève (CH);2490692;1105108
FR;FR_74298;Vétraz-Monthoux;711;509226;115059;6621;2;Genève (CH);2509226;1115059
FR;FR_74301;Villard;742;523735;118313;6621;4;Genève (CH);2523735;1118313
FR;FR_74304;Ville-en-Sallaz;337;521448;110900;6621;4;Genève (CH);2521448;1110900
FR;FR_74305;Ville-la-Grand;449;509097;117716;6621;2;Genève (CH);2509097;1117716
FR;FR_74309;Viry;2616;490737;108530;6621;4;Genève (CH);2490737;1108530
FR;FR_74311;Viuz-en-Sallaz;2099;520367;113039;6621;4;Genève (CH);2520367;1113039
FR;FR_74313;Vovray-en-Bornes;657;499555;102074;6621;4;Genève (CH);2499555;1102074
FR;FR_74314;Vulbens;1253;483863;107581;6621;4;Genève (CH);2483863;1107581
FR;FR_74315;Yvoire;312;514861;135253;6621;4;Genève (CH);2514861;1135253
IT;IT_012027;Cadegliano-Viconago;1027;708029;91614;T_5192;3;Lugano (CH);2708029;1091614
IT;IT_012056;Cremenaga;455;705470;93241;T_5192;4;Lugano (CH);2705470;1093241
IT;IT_012059;Cugliate-Fabiasco;654;707037;88894;T_5192;3;Lugano (CH);2707037;1088894
IT;IT_012086;Lavena Ponte Tresa;444;710342;90496;T_5192;3;Lugano (CH);2710342;1090496
IT;IT_012097;Marchirolo;549;708513;88710;T_5192;3;Lugano (CH);2708513;1088710
IT;IT_013003;Albavilla;1038;735789;74609;T_5250;2;Chiasso – Mendrisio (CH);2735789;1074609
IT;IT_013004;Albese con Cassano;795;734111;74485;T_5250;2;Chiasso – Mendrisio (CH);2734111;1074485
IT;IT_013006;Alserio;199;737290;71403;T_5250;2;Chiasso – Mendrisio (CH);2737290;1071403
IT;IT_013007;Alzate Brianza;758;735699;69233;T_5250;2;Chiasso – Mendrisio (CH);2735699;1069233
IT;IT_013009;Anzano del Parco;325;737679;70193;T_5250;2;Chiasso – Mendrisio (CH);2737679;1070193
IT;IT_013021;Bene Lario;559;734193;98488;T_5192;4;Lugano (CH);2734193;1098488
IT;IT_013026;Blevio;547;729795;77461;T_5250;4;Chiasso – Mendrisio (CH);2729795;1077461
IT;IT_013030;Brienno;897;730625;86011;T_5250;4;Chiasso – Mendrisio (CH);2730625;1086011
IT;IT_013032;Brunate;203;729103;75786;T_5250;2;Chiasso – Mendrisio (CH);2729103;1075786
IT;IT_013044;Carate Urio;694;729810;82504;T_5250;4;Chiasso – Mendrisio (CH);2729810;1082504
IT;IT_013047;Carlazzo;1273;733072;101529;T_5192;4;Lugano (CH);2733072;1101529
IT;IT_013053;Casnate con Bernate;522;727191;68889;T_5250;4;Chiasso – Mendrisio (CH);2727191;1068889
IT;IT_013061;Cavallasca;269;723605;74825;T_5250;2;Chiasso – Mendrisio (CH);2723605;1074825
IT;IT_013062;Cavargna;1498;728549;107502;T_5192;4;Lugano (CH);2728549;1107502
IT;IT_013065;Cernobbio;1228;726598;79777;T_5250;2;Chiasso – Mendrisio (CH);2726598;1079777
IT;IT_013071;Claino con Osteno;1290;728703;96404;T_5192;4;Lugano (CH);2728703;1096404
IT;IT_013075;Como;3712;727710;73726;T_5250;1;Chiasso – Mendrisio (CH);2727710;1073726
IT;IT_013077;Corrido;619;730488;101824;T_5192;4;Lugano (CH);2730488;1101824
IT;IT_013085;Cusino;965;734285;105324;T_5192;4;Lugano (CH);2734285;1105324
IT;IT_013087;Dizzasco;361;729769;89872;T_5250;4;Chiasso – Mendrisio (CH);2729769;1089872
IT;IT_013093;Drezzo;195;720939;75161;T_5250;4;Chiasso – Mendrisio (CH);2720939;1075161
IT;IT_013098;Faggeto Lario;1752;734722;79828;T_5250;4;Chiasso – Mendrisio (CH);2734722;1079828
IT;IT_013109;Gironico;442;721587;72992;T_5250;2;Chiasso – Mendrisio (CH);2721587;1072992
IT;IT_013110;Grandate;283;725881;70281;T_5250;4;Chiasso – Mendrisio (CH);2725881;1070281
IT;IT_013119;Laglio;620;731253;83403;T_5250;4;Chiasso – Mendrisio (CH);2731253;1083403
IT;IT_013129;Lipomo;230;730898;72410;T_5250;2;Chiasso – Mendrisio (CH);2730898;1072410
IT;IT_013135;Luisago;216;724738;68947;T_5250;3;Chiasso – Mendrisio (CH);2724738;1068947
IT;IT_013144;Maslianico;129;725098;78282;T_5250;2;Chiasso – Mendrisio (CH);2725098;1078282
IT;IT_013152;Moltrasio;890;728302;81691;T_5250;4;Chiasso – Mendrisio (CH);2728302;1081691
IT;IT_013154;Montano Lucino;522;723800;72333;T_5250;3;Chiasso – Mendrisio (CH);2723800;1072333
IT;IT_013157;Montorfano;352;732786;71411;T_5250;4;Chiasso – Mendrisio (CH);2732786;1071411
IT;IT_013161;Nesso;1503;734779;84594;T_5250;4;Chiasso – Mendrisio (CH);2734779;1084594
IT;IT_013170;Orsenigo;446;735071;71115;T_5250;2;Chiasso – Mendrisio (CH);2735071;1071115
IT;IT_013175;Parè;221;721700;74513;T_5250;2;Chiasso – Mendrisio (CH);2721700;1074513
IT;IT_013184;Pigra;453;730647;91656;T_5250;4;Chiasso – Mendrisio (CH);2730647;1091656
IT;IT_013186;Pognana Lario;507;734142;82617;T_5250;4;Chiasso – Mendrisio (CH);2734142;1082617
IT;IT_013189;Porlezza;1864;730463;98914;T_5192;4;Lugano (CH);2730463;1098914
IT;IT_013197;Rodero;252;715007;75933;T_5250;4;Chiasso – Mendrisio (CH);2715007;1075933
IT;IT_013199;Ronago;209;720178;76631;T_5250;4;Chiasso – Mendrisio (CH);2720178;1076631
IT;IT_013204;San Bartolomeo Val Cavargna;1051;732993;106587;T_5192;4;Lugano (CH);2732993;1106587
IT;IT_013206;San Fermo della Battaglia;309;724739;73851;T_5250;2;Chiasso – Mendrisio (CH);2724739;1073851
IT;IT_013207;San Nazzaro Val Cavargna;1299;730909;107515;T_5192;4;Lugano (CH);2730909;1107515
IT;IT_013211;Schignano;1012;728675;86613;T_5250;4;Chiasso – Mendrisio (CH);2728675;1086613
IT;IT_013222;Tavernerio;1191;732286;74959;T_5250;2;Chiasso – Mendrisio (CH);2732286;1074959
IT;IT_013223;Torno;753;731394;78755;T_5250;4;Chiasso – Mendrisio (CH);2731394;1078755
IT;IT_013233;Val Rezzo;661;728472;103609;T_5192;4;Lugano (CH);2728472;1103609
IT;IT_013234;Valsolda;3174;723923;95887;T_5192;4;Lugano (CH);2723923;1095887
IT;IT_013245;Villa Guardia;787;723232;70452;T_5250;3;Chiasso – Mendrisio (CH);2723232;1070452
IT;IT_103020;Cavaglio-Spoccia;1807;691518;105220;T_5113;4;Locarno (CH);2691518;1105220
IT;IT_103060;Re;2715;687231;111458;T_5113;4;Locarno (CH);2687231;1111458
